tweet_id,tweet_text,multi_label,binary_label,POS_tagging,cleanTweetTXT,human_nounCount,human_verbCount,human_adverbCount,human_adjectiveCount,infra_nounCount,infra_verbCount,infra_adverbCount,infra_adjectiveCount
'383186445390737408',"USGS reports a M1.35 #earthquake 49km N of Spanish Springs, Nevada on 9/26/13 @ 11:05:43 UTC http://t.co/pK66vDeLbt #quake",non_damage,non_damage,"['USGS', '^', 'reports', 'N', 'a', 'D', 'M', '$', '1.35', '$', '#earthquake', 'N', '49km', 'N', 'N', '&', 'of', 'P', 'Spanish', '^', 'Springs', '^', ',', ',', 'Nevada', '^', 'on', 'P', '9/26/13', '$', '@', 'P', '11:05:43', '$', 'UTC', 'N', 'http://t.co/pK66vDeLbt', 'U', '#quake', '#']",usgs reports earthquake spanish springs nevada utc,0,0,0,0,0,0,0,0
'384531726909046785',RT @HakeemWadhela: 5 extremely mutilated dead bodies recovered today 4rm Pajngur #Balochistan. #BalochMissingPersons #BalochGenocide @amnes…,human_damage,damage,"['RT', '~', '@HakeemWadhela', '@', ':', '~', '5', '$', 'extremely', 'R', 'mutilated', 'A', 'dead', 'A', 'bodies', 'N', 'recovered', 'V', 'today', 'N', '4rm', 'P', 'Pajngur', '^', '#Balochistan', '^', '.', ',', '#BalochMissingPersons', '#', '#BalochGenocide', '#', '@amnes', '@', '…', ',']",extremely mutilated dead bodies recovered today pajngur balochistan,2,1,0,1,0,0,0,0
'383240700969488385',RT @HumanityRoad: #ReliefPK China #offer humanitarian aid to #Pakistan Red Crescent  http://t.co/rPwXEgtHsp #hmrd,non_damage,non_damage,"['RT', '~', '@HumanityRoad', '@', ':', '~', '#ReliefPK', '#', 'China', '^', '#offer', 'N', 'humanitarian', 'A', 'aid', 'N', 'to', 'P', '#Pakistan', '^', 'Red', '^', 'Crescent', '^', 'http://t.co/rPwXEgtHsp', 'U', '#hmrd', '#']",china offer humanitarian aid pakistan red crescent,0,0,0,0,0,0,0,0
'383932551225565185',"[WW] 2013-09-28 10:54:19 UTC | at 1km NNW of The Geysers, #California → 38.790°N 122.764°W | 0.6 SR, depth 2.30km        ...  #Earthquake",non_damage,non_damage,"['[', ',', 'WW', 'G', ']', ',', '2013-09-28', '$', '10:54:19', '$', 'UTC', 'N', '|', 'G', 'at', 'P', '1km', '$', 'NNW', 'N', 'of', 'P', 'The', 'D', 'Geysers', 'N', ',', ',', '#California', '#', '→', 'G', '38.790', '$', '°N', '^', '122.764', '$', '°W', '^', '|', 'G', '0.6', '$', 'SR', 'N', ',', ',', 'depth', 'N', '2.30', '$', 'km', 'N', '...', ',', '#Earthquake', '#']",utc nnw geysers depth,0,0,0,0,0,0,0,0
'383563611693928448',RT @thecapital15: Those who r firing on rescue teams' choppers..dey shw b arstd nd den dropd frm same choppers frm 1000 feet above..#Baloch…,non_damage,non_damage,"['RT', '~', '@thecapital15', '@', ':', '~', 'Those', 'O', 'who', 'O', 'r', 'V', 'firing', 'V', 'on', 'P', 'rescue', 'N', 'teams', 'N', ""'"", ',', 'choppers', 'N', '..', ',', 'dey', 'O', 'shw', 'V', 'b', 'V', 'arstd', 'V', 'nd', '&', 'den', 'R', 'dropd', 'V', 'frm', 'P', 'same', 'A', 'choppers', 'N', 'frm', 'P', '1000', '$', 'feet', 'N', 'above', 'P', '..', ',', '#Baloch', '#', '…', ',']",firing rescue teams choppers dey shw arstd den dropd frm choppers frm feet,0,0,0,0,0,0,0,0
'383729411734142976',An #earthquake simulating truck that can help save lives in New Zealand now on #DailyPlanet,non_damage,non_damage,"['An', 'D', '#earthquake', '^', 'simulating', 'V', 'truck', 'N', 'that', 'P', 'can', 'V', 'help', 'V', 'save', 'V', 'lives', 'V', 'in', 'P', 'New', '^', 'Zealand', '^', 'now', 'R', 'on', 'P', '#DailyPlanet', '#']",earthquake simulating truck help save lives new zealand,1,0,0,0,0,0,0,0
'384117846596259840',#Pakistan church bomb: Christians mourn 85 killed in Peshawar suicide attack - The Guardian http://t.co/8Y2Ss0YfIf #IIC,human_damage,damage,"['#Pakistan', '#', 'church', 'N', 'bomb', 'N', ':', ',', 'Christians', '^', 'mourn', 'V', '85', '$', 'killed', 'V', 'in', 'P', 'Peshawar', '^', 'suicide', 'N', 'attack', 'N', '-', ',', 'The', 'D', 'Guardian', '^', 'http://t.co/8Y2Ss0YfIf', 'U', '#IIC', '#']",church bomb christians mourn killed peshawar suicide attack guardian,0,2,0,0,1,0,0,0
'384394709709234176',"1.7 magnitude #earthquake. 15 mi from La Quinta, CA, United States.http://t.co/cX55slZNuz",non_damage,non_damage,"['1.7', '$', 'magnitude', 'N', '#earthquake', 'N', '.', ',', '15', '$', 'mi', 'N', 'from', 'P', 'La', '^', 'Quinta', '^', ',', ',', 'CA', '^', ',', ',', 'United', '^', 'States', 'N', '.', ',', 'http://t.co/cX55slZNuz', 'U']",magnitude earthquake quinta united states,0,0,0,0,0,0,0,0
'383428279044018177',Campus terror - Why #Pakistan is afraid of its universities by Khaled Ahmed. http://t.co/NK43Vd4fSH,non_damage,non_damage,"['Campus', '^', 'terror', 'N', '-', ',', 'Why', 'R', '#Pakistan', '^', 'is', 'V', 'afraid', 'A', 'of', 'P', 'its', 'D', 'universities', 'N', 'by', 'P', 'Khaled', '^', 'Ahmed', '^', '.', ',', 'http://t.co/NK43Vd4fSH', 'U']",campus terror pakistan afraid universities khaled ahmed,0,0,0,0,0,0,0,0
'384214928598777856',"RT @Tig3rAce: #BREAKINGNEWS : DEATH TOLL MOUNTS TO 28 in #peshawar blast , more thn 40 injured #pakistan",human_damage,damage,"['RT', '~', '@Tig3rAce', '@', ':', '~', '#BREAKINGNEWS', '#', ':', ',', 'DEATH', 'N', 'TOLL', 'N', 'MOUNTS', 'N', 'TO', 'P', '28', '$', 'in', 'P', '#peshawar', '^', 'blast', 'N', ',', ',', 'more', 'A', 'thn', 'P', '40', '$', 'injured', 'V', '#pakistan', '#']",death toll mounts peshawar blast thn injured,1,2,0,1,0,0,0,0
'384056007292252160',"""UN ready to help with relief in #Balochistan quake-affected areas, but PK authorities refused it.""... http://t.co/E6EjmJ3nEA",non_damage,non_damage,"['""', ',', 'UN', '^', 'ready', 'A', 'to', 'P', 'help', 'V', 'with', 'P', 'relief', 'N', 'in', 'P', '#Balochistan', '^', 'quake-affected', 'N', 'areas', 'N', ',', ',', 'but', '&', 'PK', '^', 'authorities', '^', 'refused', 'V', 'it', 'O', '.', ',', '""', ',', '...', '~', 'http://t.co/E6EjmJ3nEA', 'U']",ready help relief balochistan quake affected areas authorities refused,0,0,0,1,1,0,0,0
'384383713829584896',RT @OfficialMqm: Pic14: #KKF Send Relief Goods For #Balochistan Earthquake Victims #ReliefByKKF #MQM http://t.co/sX4WYNxTeJ,non_damage,non_damage,"['RT', '~', '@OfficialMqm', '@', ':', '~', 'Pic14', '^', ':', ',', '#KKF', '#', 'Send', 'V', 'Relief', 'N', 'Goods', 'N', 'For', 'P', '#Balochistan', '^', 'Earthquake', '^', 'Victims', 'N', '#ReliefByKKF', '#', '#MQM', '#', 'http://t.co/sX4WYNxTeJ', 'U']",pic send relief goods balochistan earthquake victims,1,0,0,0,0,0,0,0
'385040066621763584',RT @RadioPakistan: Nestle has provided 16 tons of water bottles in Awaran while 60 tons of nonfood items dispatched by PRCS #Earthquake htt…,non_damage,non_damage,"['RT', '~', '@RadioPakistan', '@', ':', '~', 'Nestle', '^', 'has', 'V', 'provided', 'V', '16', '$', 'tons', 'N', 'of', 'P', 'water', 'N', 'bottles', 'N', 'in', 'P', 'Awaran', '^', 'while', 'P', '60', '$', 'tons', 'N', 'of', 'P', 'nonfood', 'N', 'items', 'N', 'dispatched', 'V', 'by', 'P', 'PRCS', '^', '#Earthquake', '^', 'htt', 'U', '…', ',']",nestle provided tons water bottles awaran tons nonfood items dispatched prcs earthquake,0,0,0,0,0,0,0,0
'384236800970997760',"RT @jadoon88: Guys, I need non-biased advice. Which is better: Nokia Asha or Aman ki Asha? #Pakistan #India",non_damage,non_damage,"['RT', '~', '@jadoon88', '@', ':', '~', 'Guys', 'N', ',', ',', 'I', 'O', 'need', 'V', 'non-biased', 'A', 'advice', 'N', '.', ',', 'Which', 'O', 'is', 'V', 'better', 'A', ':', ',', 'Nokia', '^', 'Asha', '^', 'or', '&', 'Aman', '^', 'ki', '^', 'Asha', '^', '?', ',', '#Pakistan', '#', '#India', '#']",guys need non biased advice better nokia asha aman asha,0,0,0,0,0,0,0,0
'383510892027330560',Honestly I lost the count of fake degree holders of #PTI.Beginning of Naya #Pakistan?where lawlessness would be at most with the help of TTP,non_damage,non_damage,"['Honestly', 'R', 'I', 'O', 'lost', 'V', 'the', 'D', 'count', 'N', 'of', 'P', 'fake', 'A', 'degree', 'N', 'holders', 'N', 'of', 'P', '#PTI', '^', '.', ',', 'Beginning', 'V', 'of', 'P', 'Naya', '^', '#Pakistan', '^', '?', ',', 'where', 'R', 'lawlessness', 'N', 'would', 'V', 'be', 'V', 'at', 'P', 'most', 'R', 'with', 'P', 'the', 'D', 'help', 'N', 'of', 'P', 'TTP', '^']",honestly lost count fake degree holders pti beginning naya pakistan lawlessness would help ttp,0,1,0,0,0,0,0,0
'383985206597664769',"USGS reports a M0.5 #earthquake 6km NW of The Geysers, California on 9/28/13 @ 15:59:27 UTC http://t.co/ToKOZfax7Q #quake",non_damage,non_damage,"['USGS', '^', 'reports', 'N', 'a', 'D', 'M', '$', '0.5', '$', '#earthquake', 'N', '6km', '$', 'NW', 'N', 'of', 'P', 'The', 'D', 'Geysers', 'N', ',', ',', 'California', '^', 'on', 'P', '9/28/13', '$', '@', 'P', '15:59:27', '$', 'UTC', 'N', 'http://t.co/ToKOZfax7Q', 'U', '#quake', '#']",usgs reports earthquake geysers california utc,0,0,0,0,0,0,0,0
'384009349733285888',New major #earthquake rocks southwest #Pakistan http://t.co/K4930G72aJ,non_damage,non_damage,"['New', 'A', 'major', 'A', '#earthquake', 'N', 'rocks', 'V', 'southwest', 'R', '#Pakistan', '#', 'http://t.co/K4930G72aJ', 'U']",new major earthquake rocks southwest,0,0,0,0,0,0,0,0
'383992715962089472',RT @AlArabiya_Eng: #BreakingNews: 6.8-magnitude quake hits shattered #Pakistan region,non_damage,non_damage,"['RT', '~', '@AlArabiya_Eng', '@', ':', '~', '#BreakingNews', '#', ':', ',', '6.8', '$', '-magnitude', 'N', 'quake', 'N', 'hits', 'V', 'shattered', 'A', '#Pakistan', '^', 'region', 'N']",magnitude quake hits shattered pakistan region,0,0,0,0,0,0,0,0
'382848981015228416',RT @CNBCPAKISTAN: #Breaking: 14 seminary student including Imam found dead under rubble of collapsed Madarsah in Kohlu #Balochistan #Earthq…,human_damage,damage,"['RT', '~', '@CNBCPAKISTAN', '@', ':', '~', '#Breaking', '#', ':', ',', '14', '$', 'seminary', 'N', 'student', 'N', 'including', 'V', 'Imam', '^', 'found', 'V', 'dead', 'A', 'under', 'P', 'rubble', 'N', 'of', 'P', 'collapsed', 'V', 'Madarsah', '^', 'in', 'P', 'Kohlu', '^', '#Balochistan', '^', '#Earthq', '#', '…', ',']",seminary student including imam found dead rubble collapsed madarsah kohlu balochistan,1,1,0,1,1,1,0,1
'383347793617625089',"1.9 magnitude #earthquake. 14km E of Y, Alaska.http://t.co/4d2uLBc5xk",non_damage,non_damage,"['1.9', '$', 'magnitude', 'N', '#earthquake', 'N', '.', ',', '14km', '$', 'E', 'N', 'of', 'P', 'Y', 'R', ',', ',', 'Alaska', '^', '.', ',', 'http://t.co/4d2uLBc5xk', 'U']",magnitude earthquake alaska,0,0,0,0,0,0,0,0
'384822140891328512',#earthquake M1.3: Southern Alaska http://t.co/hVp3oc8hVn,non_damage,non_damage,"['#earthquake', '^', 'M', '^', '1.3', '$', ':', ',', 'Southern', 'A', 'Alaska', '^', 'http://t.co/hVp3oc8hVn', 'U']",earthquake southern alaska,0,0,0,0,0,0,0,0
'384506646023524352',"USGS reports a M2.8 #earthquake 55km N of Hatillo, Puerto Rico on 9/30/13 @ 1:59:41 UTC http://t.co/8eucUurMnf #quake",non_damage,non_damage,"['USGS', '^', 'reports', 'N', 'a', 'D', 'M', '$', '2.8', '$', '#earthquake', 'N', '55km', 'N', 'N', '&', 'of', 'P', 'Hatillo', '^', ',', ',', 'Puerto', '^', 'Rico', '^', 'on', 'P', '9/30/13', '$', '@', 'P', '1:59:41', '$', 'UTC', 'N', 'http://t.co/8eucUurMnf', 'U', '#quake', '#']",usgs reports earthquake hatillo puerto rico utc,0,0,0,0,0,0,0,0
'384833319520579585',Hundreds dead in #Pakistan earthquake -  25 September 2013 Last updated at 00:21 ET People rushed out of their... http://t.co/2xNCnn8jRm,human_damage,damage,"['Hundreds', 'N', 'dead', 'A', 'in', 'P', '#Pakistan', '^', 'earthquake', 'N', '-', ',', '25', '$', 'September', '^', '2013', '$', 'Last', 'A', 'updated', 'V', 'at', 'P', '00:21', '$', 'ET', 'N', 'People', 'N', 'rushed', 'V', 'out', 'P', 'of', 'P', 'their', 'D', '...', '~', 'http://t.co/2xNCnn8jRm', 'U']",hundreds dead pakistan earthquake september last updated people rushed,2,1,0,1,0,0,0,0
'384705707691753472',Sad september...very bad september :( Hoping for best in future May ALLAH help @ImranKhanPTI May ALLAH help #PTI May ALLAH help #Pakistan :),non_damage,non_damage,"['Sad', 'A', 'september', 'G', '...', ',', 'very', 'R', 'bad', 'A', 'september', '^', ':(', 'E', 'Hoping', 'V', 'for', 'P', 'best', 'A', 'in', 'P', 'future', 'N', 'May', 'V', 'ALLAH', '^', 'help', 'V', '@ImranKhanPTI', '@', 'May', '^', 'ALLAH', '^', 'help', 'V', '#PTI', '^', 'May', '^', 'ALLAH', '^', 'help', 'V', '#Pakistan', '#', ':)', 'E']",sad bad september hoping best future may allah help may allah help pti may allah help,0,0,0,0,0,0,0,0
'382978720434507776',"RT @weatherchannel: Less than an hour ago (11:42am CDT) a magnitude-7.0 #earthquake struck just off the coast of Peru, 300mi S of Lima.",non_damage,non_damage,"['RT', '~', '@weatherchannel', '@', ':', '~', 'Less', 'A', 'than', 'P', 'an', 'D', 'hour', 'N', 'ago', 'R', '(', ',', '11:42', '$', 'am', 'V', 'CDT', 'N', ')', ',', 'a', 'D', 'magnitude-', 'N', '7.0', '$', '#earthquake', 'N', 'struck', 'V', 'just', 'R', 'off', 'P', 'the', 'D', 'coast', 'N', 'of', 'P', 'Peru', '^', ',', ',', '300mi', '$', 'S', 'N', 'of', 'P', 'Lima', '^', '.', ',']",less hour ago cdt magnitude earthquake struck coast peru lima,0,1,0,0,0,0,0,0
'384745979267661825',Reports of between 3 and 6 killed in Monday morning drone strike in #Pakistan http://t.co/ZR7v3InN9j,human_damage,damage,"['Reports', 'N', 'of', 'P', 'between', 'P', '3', '$', 'and', '&', '6', '$', 'killed', 'V', 'in', 'P', 'Monday', '^', 'morning', 'N', 'drone', 'N', 'strike', 'N', 'in', 'P', '#Pakistan', '^', 'http://t.co/ZR7v3InN9j', 'U']",reports killed monday morning drone strike pakistan,0,2,0,0,0,0,0,0
'383091774807236608',At least 500 people have been killed by a powerful earthquake in #Awaran #khuzdar #Turbat #Dandar #Mashky #geshkoor #Pasni.,human_damage,damage,"['At', 'P', 'least', 'A', '500', '$', 'people', 'N', 'have', 'V', 'been', 'V', 'killed', 'V', 'by', 'P', 'a', 'D', 'powerful', 'A', 'earthquake', 'N', 'in', 'P', '#Awaran', '^', '#khuzdar', '#', '#Turbat', '#', '#Dandar', '#', '#Mashky', '#', '#geshkoor', '#', '#Pasni', '#', '.', ',']",least people killed powerful earthquake awaran,1,1,0,0,0,0,0,0
'384926753581723648',Despite security concerns rescue &amp; relief operation continue in d #earthquake affected areas of Mashkay Awaran &amp; Khuzdar by #Pakistan Army,non_damage,non_damage,"['Despite', 'P', 'security', 'N', 'concerns', 'N', 'rescue', 'V', '&', '&', 'relief', 'N', 'operation', 'N', 'continue', 'V', 'in', 'P', 'd', '^', '#earthquake', '^', 'affected', 'V', 'areas', 'N', 'of', 'P', 'Mashkay', '^', 'Awaran', '^', '&', '&', 'Khuzdar', '^', 'by', 'P', '#Pakistan', '^', 'Army', '^']",despite security concerns rescue relief operation continue earthquake affected areas mashkay awaran khuzdar pakistan army,1,0,0,1,1,0,0,0
'384056923475423233',RT @kkfpk: #MQM sends relief goods worth millions of rupees to quake-affected people of #Balochistan #KKF #Pakistan http://t.co/5hrDG86WV5,non_damage,non_damage,"['RT', '~', '@kkfpk', '@', ':', '~', '#MQM', '^', 'sends', 'V', 'relief', 'N', 'goods', 'N', 'worth', 'A', 'millions', 'N', 'of', 'P', 'rupees', 'N', 'to', 'P', 'quake-affected', 'A', 'people', 'N', 'of', 'P', '#Balochistan', '^', '#KKF', '#', '#Pakistan', '#', 'http://t.co/5hrDG86WV5', 'U']",mqm sends relief goods worth millions rupees quake affected people balochistan,1,0,0,1,0,0,0,0
'382858709871099904',"RT @earthskyscience: New island off Pakistan's coast,... http://t.co/ueRxtmpdZ4 #Pakistan #Gwadar #Balochistan #Earthquake via @shawncable",non_damage,non_damage,"['RT', '~', '@earthskyscience', '@', ':', '~', 'New', 'A', 'island', 'N', 'off', 'P', ""Pakistan's"", 'Z', 'coast', 'N', ',...', ',', 'http://t.co/ueRxtmpdZ4', 'U', '#Pakistan', '#', '#Gwadar', '#', '#Balochistan', '#', '#Earthquake', '#', 'via', 'P', '@shawncable', '@']",new island pakistan coast via,0,0,0,0,0,0,0,0
'384574693975404545',"RT @Australianwarni: #Earthquake #Pacific #Corp  Kermadec Islands, New Zealand.  Magnitude: 6.8 (Mwp)  Depth: 32 km... http://t.co/8KMDxnay…",non_damage,non_damage,"['RT', '~', '@Australianwarni', '@', ':', '~', '#Earthquake', '^', '#Pacific', '^', '#Corp', '^', 'Kermadec', '^', 'Islands', '^', ',', ',', 'New', '^', 'Zealand', '^', '.', ',', 'Magnitude', 'N', ':', ',', '6.8', '$', '(', ',', 'Mwp', '^', ')', ',', 'Depth', 'N', ':', ',', '32', '$', 'km', 'N', '...', ',', 'http://t.co/8KMDxnay', 'U', '…', ',']",earthquake pacific corp kermadec islands new zealand magnitude mwp depth,0,0,0,0,0,0,0,0
'382984314927194112',"RT @Razarumi: RT @TahaSSiddiqui: 700 may be dead in #Pakistan earthquake, doctors warn - my latest for the @Telegraph http://t.co/Bd5QUQ4gok",human_damage,damage,"['RT', '~', '@Razarumi', '@', ':', '~', 'RT', '~', '@TahaSSiddiqui', '@', ':', '~', '700', '$', 'may', 'V', 'be', 'V', 'dead', 'A', 'in', 'P', '#Pakistan', '^', 'earthquake', 'N', ',', ',', 'doctors', 'N', 'warn', 'V', '-', ',', 'my', 'D', 'latest', 'A', 'for', 'P', 'the', 'D', '@Telegraph', '@', 'http://t.co/Bd5QUQ4gok', 'U']",may dead pakistan earthquake doctors warn latest,1,1,0,1,0,0,0,0
'383438920538939392',"If Bloch muti billionaire feudal donate 2gether No need of Govt,national Or Inter: Aid, But who cares! #Balochistan.#BalochistanEarthquake",non_damage,non_damage,"['If', 'P', 'Bloch', '^', 'muti', '^', 'billionaire', 'N', 'feudal', 'A', 'donate', 'N', '2gether', 'P', 'No', 'D', 'need', 'N', 'of', 'P', 'Govt', '^', ',', ',', 'national', 'A', 'Or', '&', 'Inter', '^', ':', ',', 'Aid', '^', ',', ',', 'But', '&', 'who', 'O', 'cares', 'V', '!', ',', '#Balochistan', '#', '.', ',', '#BalochistanEarthquake', '#']",bloch muti billionaire feudal donate gether need govt national inter aid cares,0,0,0,0,0,0,0,0
'384907416141193216',"#Earthquake of M 4.4 - 20km S of Sayula de Aleman, Mexico http://t.co/wYlAekEwDC",non_damage,non_damage,"['#Earthquake', '^', 'of', 'P', 'M', '^', '4.4', '$', '-', ',', '20km', '$', 'S', 'N', 'of', 'P', 'Sayula', '^', 'de', 'P', 'Aleman', '^', ',', ',', 'Mexico', '^', 'http://t.co/wYlAekEwDC', 'U']",earthquake sayula aleman mexico,0,0,0,0,0,0,0,0
'383237438740496384',RT @mqmunit146: @twitter  #MQM #ReliefByKKF For #Balochistan #Earthquake Victims http://t.co/7Xpbnj3xSi,non_damage,non_damage,"['RT', '~', '@mqmunit146', '@', ':', '~', '@twitter', '@', '#MQM', '#', '#ReliefByKKF', '#', 'For', 'P', '#Balochistan', '^', '#Earthquake', '^', 'Victims', 'N', 'http://t.co/7Xpbnj3xSi', 'U']",balochistan earthquake victims,1,0,0,0,0,0,0,0
'384525273900662784',RT @MSF_canada: We have staff and supplies ready to respond to needs in #Arawan area once we have been granted safe passage #Pakistan #eart…,non_damage,non_damage,"['RT', '~', '@MSF_canada', '@', ':', '~', 'We', 'O', 'have', 'V', 'staff', 'N', 'and', '&', 'supplies', 'N', 'ready', 'A', 'to', 'P', 'respond', 'V', 'to', 'P', 'needs', 'V', 'in', 'P', '#Arawan', '^', 'area', '^', 'once', 'R', 'we', 'O', 'have', 'V', 'been', 'V', 'granted', 'V', 'safe', 'A', 'passage', 'N', '#Pakistan', '#', '#eart', '#', '…', ',']",staff supplies ready respond needs arawan area granted safe passage,1,0,0,0,0,0,0,0
'383679378149744641',"PM Balochistan Earthquake Relief Fund established - Associated Press of Pakistan: Geo News, Pa... http://t.co/Xx6TGN9yqO #pakistan #news",human_damage,damage,"['PM', 'N', 'Balochistan', '^', 'Earthquake', '^', 'Relief', '^', 'Fund', 'N', 'established', 'V', '-', ',', 'Associated', '^', 'Press', 'N', 'of', 'P', 'Pakistan', '^', ':', ',', 'Geo', '^', 'News', 'N', ',', ',', 'Pa', '^', '...', ',', 'http://t.co/Xx6TGN9yqO', 'U', '#pakistan', '#', '#news', '#']",balochistan earthquake relief fund established associated press pakistan geo news,0,0,0,0,0,0,0,0
'383189028624801792',RT @KeyboardJihadi: Jewish conspiracy RT @CNBCPAKISTAN Dead bodies of 2 female students found dumped in a canal in Madan Chak area of Gujra…,non_damage,non_damage,"['RT', '~', '@KeyboardJihadi', '@', ':', '~', 'Jewish', 'A', 'conspiracy', 'N', 'RT', '~', '@CNBCPAKISTAN', '@', 'Dead', 'V', 'bodies', 'N', 'of', 'P', '2', '$', 'female', 'A', 'students', 'N', 'found', 'V', 'dumped', 'V', 'in', 'P', 'a', 'D', 'canal', 'N', 'in', 'P', 'Madan', '^', 'Chak', '^', 'area', 'N', 'of', 'P', 'Gujra', '^', '…', ',']",jewish conspiracy dead bodies female students found dumped canal madan chak area gujra,3,1,0,1,0,0,0,0
'383315368631996416',Video: #MQM Quaid Altaf Hussain Appeals to Philanthropists for Generous Donations #ReliefByKKF #Pakistan,non_damage,non_damage,"['Video', 'N', ':', ',', '#MQM', '#', 'Quaid', '^', 'Altaf', '^', 'Hussain', '^', 'Appeals', 'N', 'to', 'P', 'Philanthropists', '^', 'for', 'P', 'Generous', 'A', 'Donations', 'N', '#ReliefByKKF', '#', '#Pakistan', '#']",video quaid altaf hussain appeals philanthropists generous donations,0,0,0,0,0,0,0,0
'385005097862070272',@Quakeprediction: 6.7 #earthquake hits Sea of #Okhotsk - http://t.co/8FOkI3Spj5,non_damage,non_damage,"['@Quakeprediction', '@', ':', '~', '6.7', '$', '#earthquake', 'N', 'hits', 'V', 'Sea', '^', 'of', 'P', '#Okhotsk', '^', '-', ',', 'http://t.co/8FOkI3Spj5', 'U']",earthquake hits sea okhotsk,0,0,0,0,0,0,0,0
'383162185247383552',death toll rises and survivors suffer . #Pakistan #Earthquake  http://t.co/UZGokP1xLt,human_damage,damage,"['death', 'N', 'toll', 'N', 'rises', 'V', 'and', '&', 'survivors', 'N', 'suffer', 'V', '.', ',', '#Pakistan', '#', '#Earthquake', '#', 'http://t.co/UZGokP1xLt', 'U']",death toll rises survivors suffer,1,1,0,0,0,0,0,0
'384539662385020928',#earthquake: M 4.6 - Middle-East Iran [Ostan-e Sistan va Baluchestan] Iranshahr: Preliminary Earthquake Report... http://t.co/8UpvDBWm0s,non_damage,non_damage,"['#earthquake', '^', ':', ',', 'M', '^', '4.6', '$', '-', ',', 'Middle-East', '^', 'Iran', '^', '[', ',', 'Ostan-e', 'G', 'Sistan', '^', 'va', '^', 'Baluchestan', '^', ']', ',', 'Iranshahr', '^', ':', ',', 'Preliminary', 'A', 'Earthquake', 'N', 'Report', 'N', '...', ',', 'http://t.co/8UpvDBWm0s', 'U']",earthquake middle east iran sistan baluchestan iranshahr preliminary earthquake report,0,0,0,0,0,0,0,0
'383748220012089345',A man makes sandals from rope after #Earthquake in #Pakistan! #Hardtofindthisphoto http://t.co/EcgjQ81Tew. Great photo @ExpressNewsPK,non_damage,non_damage,"['A', 'D', 'man', 'N', 'makes', 'V', 'sandals', 'N', 'from', 'P', 'rope', 'N', 'after', 'P', '#Earthquake', '^', 'in', 'P', '#Pakistan', '^', '!', ',', '#Hardtofindthisphoto', '#', 'http://t.co/EcgjQ81Tew', 'U', '.', ',', 'Great', 'A', 'photo', 'N', '@ExpressNewsPK', '@']",man makes sandals rope earthquake pakistan great photo,1,0,0,0,0,0,0,0
'384532515106480128',"#Temblor♨ M 2.9, 52km N of Hatillo, Puerto Rico http://t.co/oV8XJRXOzu #Earthquake #Sismo",non_damage,non_damage,"['#Temblor', '#', '♨', 'G', 'M', 'G', '2.9', '$', ',', ',', '52km', '$', 'N', '&', 'of', 'P', 'Hatillo', '^', ',', ',', 'Puerto', '^', 'Rico', '^', 'http://t.co/oV8XJRXOzu', 'U', '#Earthquake', '^', '#Sismo', '#']",hatillo puerto rico earthquake,0,0,0,0,0,0,0,0
'384809108408258560',"#earthquake: M 1.2, Central Alaska http://t.co/gYkW0z3xuB",non_damage,non_damage,"['#earthquake', '^', ':', ',', 'M', '^', '1.2', '$', ',', ',', 'Central', '^', 'Alaska', '^', 'http://t.co/gYkW0z3xuB', 'U']",earthquake central alaska,0,0,0,0,0,0,0,0
'384525322567180288',Shoppers killed in Pakistan bomb blasts - TV News Video | TVNZ: Twin bomb attacks in Peshawar ... http://t.co/5cUPMbv4jp #pakistan #news,human_damage,damage,"['Shoppers', 'N', 'killed', 'V', 'in', 'P', 'Pakistan', '^', 'bomb', 'N', 'blasts', 'N', '-', ',', 'TV', 'N', 'News', 'N', 'Video', 'N', '|', 'G', 'TVNZ', '^', ':', ',', 'Twin', 'N', 'bomb', 'N', 'attacks', 'V', 'in', 'P', 'Peshawar', '^', '...', ',', 'http://t.co/5cUPMbv4jp', 'U', '#pakistan', '#', '#news', '#']",shoppers killed pakistan bomb blasts news video tvnz twin bomb attacks peshawar,0,1,0,0,0,0,0,0
'384630847359684608',"6.5 - KERMADEC ISLANDS, NEW ZEALAND: Date: Mon, 30 Sep 2013 05:55:55 UTC… http://t.co/GdCFkz8rvB #USGS #earthquake",non_damage,non_damage,"['6.5', '$', '-', ',', 'KERMADEC', '^', 'ISLANDS', '^', ',', ',', 'NEW', 'A', 'ZEALAND', '^', ':', ',', 'Date', 'N', ':', ',', 'Mon', '^', ',', ',', '30', '$', 'Sep', '^', '2013', '$', '05:55:55', '$', 'UTC', 'N', '…', ',', 'http://t.co/GdCFkz8rvB', 'U', '#USGS', '^', '#earthquake', '^']",kermadec islands new zealand date mon sep utc usgs earthquake,0,0,0,0,0,0,0,0
'384841043977322496',"【#USGS #alert】 M 1.4, San Francisco Bay area, California: October 01, 2013... http://t.co/B2DniUFlaR #earthquake #tsunami #prayfromjapan",non_damage,non_damage,"['【', 'G', '#USGS', '#', '#alert', '#', '】', '#', 'M', '$', '1.4', '$', ',', ',', 'San', '^', 'Francisco', '^', 'Bay', '^', 'area', '^', ',', ',', 'California', '^', ':', ',', 'October', '^', '01', '$', ',', ',', '2013', '$', '...', '~', 'http://t.co/B2DniUFlaR', 'U', '#earthquake', '#', '#tsunami', '#', '#prayfromjapan', '#']",san francisco bay area california october,0,0,0,0,0,0,0,0
